128.3984473,14.08642211,7.043211057
130.3697362,14.13064025,7.065320127
132.4433373,14.16507362,7.082536812
134.4081081,14.2785313,7.139265649
136.6842389,14.35251792,7.176258959
141.8671988,14.58110765,7.290553824
143.6505334,14.59367359,7.296836796
145.8645157,14.69467901,7.347339505
147.9041202,14.8655328,7.432766399
150.0887826,15.34348471,7.671742357
151.8534816,15.35336275,7.676681375
153.7185314,15.58940143,7.794700715
155.8821318,15.72916797,7.864583986
157.753153,15.96099793,7.980498963
159.7015375,16.15495882,8.077479409
161.5379633,16.30214924,8.15107462
163.7096175,16.570052,8.285026001
165.9986846,16.68464362,8.342321812
168.0219926,16.9184557,8.459227848
170.096987,16.9592609,8.479630449
177.2766359,17.12662298,8.563311489
179.0280202,17.55094936,8.775474681
181.2495931,17.76658048,8.883290239
183.2398839,18.03047154,9.015235769
185.1566052,18.18735666,9.093678328
186.9389675,18.44379364,9.221896822
188.8531242,18.57114738,9.285573689
190.7430313,18.84435063,9.422175316
192.9871232,18.92319952,9.46159976
195.1204105,19.00347994,9.501739969
197.1560892,19.00811138,9.504055691
199.2179725,19.17541979,9.587709896
201.1541624,19.38579013,9.692895067
203.2778552,20.78572432,10.39286216
205.427596,20.95980226,10.47990113
211.873713,21.0551716,10.5275858
213.82426,21.19157508,10.59578754
215.9399392,21.61111099,10.8055555
217.8672207,22.05073001,11.02536501
219.6066934,22.07248705,11.03624353
221.7477886,22.37207835,11.18603918
223.6933724,22.75162478,11.37581239
225.7990837,23.06753037,11.53376519
228.0196056,23.2015113,11.60075565
230.0883303,23.34626453,11.67313226
232.2096406,23.53514809,11.76757404
234.2265533,23.58157034,11.79078517
236.1831994,23.86110534,11.93055267
238.1899779,23.90620625,11.95310312
240.418675,23.93627566,11.96813783
246.9028204,24.40028149,12.20014075
248.8925347,25.32175285,12.66087643
251.0328082,25.54715205,12.77357603
252.9602446,25.60254518,12.80127259
255.0592249,26.07100534,13.03550267
256.7377947,26.31593472,13.15796736
258.6724345,26.37747643,13.18873822
260.8057692,26.45824526,13.22912263
262.9587712,26.47594122,13.23797061
264.8514185,26.49379708,13.24689854
266.6664896,26.50413676,13.25206838
268.7412379,26.53530086,13.26765043
270.7966695,26.65407114,13.32703557
273.0396308,27.38146041,13.69073021
274.8215081,27.65331915,13.82665957
276.6870294,27.99236304,13.99618152
281.9615795,28.04375467,14.02187734
284.194956,28.17522839,14.08761419
286.2511752,28.47642431,14.23821216
288.0279558,28.78364808,14.39182404
290.0119366,28.82665007,14.41332504
291.93952,28.85396494,14.42698247
293.9249149,29.10209518,14.55104759
295.6969812,29.29044668,14.64522334
297.8782374,29.81474239,14.90737119
299.9545743,29.98919415,14.99459707
302.0252167,37.28954258,15.04812783
304.2639972,39.5656734,15.36283349
306.1074444,41.65282807,15.38070997
307.8409256,43.51787791,15.38307443
310.1203081,45.48578342,15.41283917
316.7949346,47.62879683,15.49280744
318.8865562,49.90543277,15.54415298
321.2084303,51.95079011,15.58639381
323.4367418,53.86610398,15.70988989
325.4713114,55.9017827,15.94721485
327.5003822,58.03076807,15.9933849
329.459639,59.77588189,16.00542476
331.769022,61.69209253,16.21234053
333.5897249,63.69628811,16.24410372
335.476747,65.44818237,16.27634236
337.6470582,71.93463976,16.35707143
339.7847087,73.74971086,16.40495466
341.8112151,75.9926722,16.48197579
343.9453765,78.209657,16.48920916
345.8538814,80.13724037,16.51847377
351.8496013,82.3184966,16.53612107
353.9965872,84.16194386,16.71394603
355.8801719,85.8634413,16.73884951
358.0406089,88.1853154,16.81356226
360.2690558,90.2478087,16.88216446
362.1659611,92.27854954,16.89885608
364.0995959,94.30505599,16.99167941
366.1740056,96.15465729,17.05632057
368.2335275,98.31509437,17.0946382
370.2966402,100.389504,17.43169303
372.5107302,106.9937127,17.45463068
374.3999016,108.919578,17.46065482
376.5978306,110.8621328,17.49568545
378.3936567,113.02737,17.80671914
380.3253819,115.0142987,18.13340075
387.0159039,116.8896559,18.28945068
389.129815,118.918877,18.34580271
391.3624869,120.8727672,18.51461506
393.2584124,122.8854101,18.62459868
395.5338743,124.8515148,18.65220914
397.5410457,126.8181231,18.65375401
399.7832147,128.8621065,18.72421718
401.7257695,130.631428,18.87874379
403.7122039,132.5769482,18.93249591
405.7181306,134.5019167,19.04247537
407.7776084,136.5417253,19.34623779
409.7890315,142.081856,19.35608699
411.6506576,143.9077766,19.48025603
413.8189329,146.0615081,19.6414835
415.7179812,147.8508832,19.6992744
422.135472,150.0926431,19.75440648
424.0108292,152.0554346,19.84950752
426.1774437,153.9315199,20.15064779
428.1888439,155.800153,20.17589343
430.265944,157.9979194,20.18699064
432.2951651,160.1908676,20.2792464
434.3424506,162.351936,20.28023481
436.5040134,164.3847301,20.33418056
438.5574138,166.2106876,20.55661983
440.546684,168.112199,20.67508568
442.3091146,170.3338612,20.73310643
444.2229824,176.7546268,20.82327365
446.3087226,178.5350916,20.83625257
448.4493592,180.4463003,21.15029344
450.4467327,182.2652348,21.34345963
456.9661047,184.0559322,21.44000413
458.9299142,186.1261281,21.4488619
461.0734639,187.8763372,21.450936
462.9956739,189.5411935,21.51375123
465.0680589,191.4752171,21.52540518
466.9639044,193.3137493,22.0763302
468.9996582,195.2267803,22.10111683
470.672806,197.2769073,22.27561972
472.7167895,199.0533942,22.30169634
474.5955002,201.1841546,22.39210135
476.5099458,203.1997127,22.43446712
478.3315849,205.1994927,22.45697769
480.1009064,211.799983,22.50466631
481.8523416,213.962263,22.65103713
483.9389841,216.0412468,22.70602544
485.8339589,218.0930776,22.72522369
491.9168261,220.0747205,22.94883841
493.748635,222.2827315,23.13027375
495.8878325,224.1711533,23.13907664
497.812801,226.1264487,23.19095246
499.9555464,228.2211756,23.30702397
501.7484444,230.1884707,23.63284646
503.7882529,232.0932827,23.79064931
505.7229203,234.2372334,23.79844472
507.8674205,236.1969522,24.18921277
510.0795482,238.2130965,24.27053482
511.7150474,240.152259,24.381374
513.8208664,247.0704231,24.44250318
516.1442774,249.0641687,24.49200907
518.4028814,251.4082082,24.62169018
520.1400437,253.6729895,24.6486805
527.0011154,255.6353615,25.14247489
528.827036,257.5601779,25.44705456
530.7067603,259.694052,25.49241052
532.8572706,261.6748029,25.49984153
534.7942864,263.4730402,25.53926155
536.9480179,265.3497962,25.74593528
539.1348625,267.1938576,25.9767069
541.0054407,269.530193,26.14460676
542.8795236,271.6434383,26.2092372
544.6688988,273.6518374,26.27673993
546.6977778,275.3745383,26.37012542
548.7150873,282.0226838,26.40773687
550.7934809,283.8664779,26.44436507
552.5860449,285.9349631,26.46562352
554.4706224,287.8614444,26.55526562
556.5898914,290.0274863,26.55538781
561.9627915,292.1554717,26.56560186
563.7516055,294.0762338,26.70182453
565.7550718,296.2160696,26.71279765
567.8973349,298.2237374,26.71690384
569.8955216,300.3632881,26.74740575
571.6523261,302.4671964,26.79672578
573.6333383,304.561225,26.83360343
575.7682745,306.8606672,27.14363052
577.6369075,308.7059158,27.174099
579.7407563,310.6030162,27.30561009
581.9226178,317.232891,27.56336429
583.9456175,319.2326233,27.60057164
586.1254412,321.0532159,27.61937439
588.1087096,322.974509,27.62336558
590.1188069,324.888733,27.87880234
597.304882,326.9920762,28.02917557
599.4659504,328.8650581,28.61487031
